"","V1","V1","precinct","date","description","latitude","longitude"
"4842",130488,3443966,75,2012-08-21,"PETIT LARCENY",40.67916,-73.89009
"4843",509834,416578,23,2006-10-13,"OFF. AGNST PUB ORD SENSBLTY &",40.787567301,-73.943132332
"4844",738944,6187463,71,2018-05-04,"GRAND LARCENY",40.66502,-73.95711
"4845",596261,1910188,14,2009-08-14,"POSSESSION OF STOLEN PROPERTY",40.7522,-73.99347
"4846",516563,5290775,103,2016-06-07,"GRAND LARCENY OF MOTOR VEHICLE",40.70242,-73.79252
"4847",508640,4353678,50,2014-06-28,"DANGEROUS DRUGS",40.87168,-73.8978
"4848",213035,2957384,109,2011-09-07,"CRIMINAL MISCHIEF & RELATED OF",40.78708,-73.85245
"4849",990392,4475393,42,2014-09-20,"OFFENSES AGAINST PUBLIC ADMINI",40.83277,-73.8941
"4850",859588,539904,30,2007-01-07,"ROBBERY",40.825800276,-73.941050934
"4851",155774,928554,10,2007-09-29,"ASSAULT 3 & RELATED OFFENSES",40.747845595,-73.994779164
"4852",425402,2287172,34,2010-05-14,"ASSAULT 3 & RELATED OFFENSES",40.85214,-73.92985
"4853",33279,2070266,114,2009-12-04,"PETIT LARCENY",40.76492,-73.92466
"4854",486191,5202233,121,2016-04-02,"OFFENSES AGAINST PUBLIC ADMINI",40.63456,-74.13367
"4855",302074,1710285,73,2009-03-28,"FORGERY",40.67207,-73.9036
"4856",980249,516478,110,2006-12-22,"BURGLARY",40.740502135,-73.880732083
"4857",231779,6159822,32,2018-04-13,"DANGEROUS DRUGS",40.82481,-73.93869
"4858",667371,6416349,52,2018-10-21,"DANGEROUS DRUGS",40.86296,-73.89066
"4859",327390,4404688,105,2014-08-02,"CRIMINAL MISCHIEF & RELATED OF",40.67522,-73.73779
"4860",306970,7049117,48,2020-03-11,"PETIT LARCENY",40.85357,-73.88842
"4861",680086,3278812,94,2012-04-30,"BURGLARY",40.71474,-73.95572
"4862",684682,1241446,44,2008-05-03,"OFF. AGNST PUB ORD SENSBLTY &",40.84258,-73.9138
"4863",142833,3029910,120,2011-10-30,"PETIT LARCENY",40.63106,-74.14172
"4864",423619,5766797,77,2017-06-11,"CRIMINAL MISCHIEF & RELATED OF",40.66881,-73.93112
"4865",379934,4493557,71,2014-10-03,"CRIMINAL TRESPASS",40.66461,-73.9524
"4866",711144,6008650,62,2017-12-09,"MISCELLANEOUS PENAL LAW",40.61145,-73.99114
"4867",146000,836809,1,2007-07-31,"CRIMINAL MISCHIEF & RELATED OF",40.727885742,-74.005427822
"4868",418273,5831294,18,2017-07-29,"GRAND LARCENY",40.75823,-73.97743
"4869",761046,5425332,33,2016-09-13,"HARRASSMENT 2",40.84684,-73.93373
"4870",615177,6846342,45,2019-09-25,"MISCELLANEOUS PENAL LAW",40.86847,-73.82158
"4871",730347,3700062,14,2013-03-05,"PETIT LARCENY",40.75043,-73.98928
"4872",549429,3512942,107,2012-10-08,"HARRASSMENT 2",40.71383,-73.8026
"4873",335522,5005502,72,2015-10-29,"ROBBERY",40.6499,-73.97676
"4874",544866,6523713,75,2019-01-10,"CRIMINAL MISCHIEF & RELATED OF",40.66931,-73.86945
"4875",516022,1540601,107,2008-11-21,"HARRASSMENT 2",40.71343,-73.79695
"4876",662634,1688131,45,2009-03-12,"PETIT LARCENY",40.84133,-73.84312
"4877",800858,5868282,46,2017-08-25,"PETIT LARCENY",40.85332,-73.90602
"4878",114012,7010732,76,2020-02-08,"ASSAULT 3 & RELATED OFFENSES",40.68315,-73.99989
"4879",587343,5088426,28,2016-01-01,"CRIMINAL TRESPASS",40.79896,-73.95031
"4880",963940,2868204,33,2011-07-06,"MISCELLANEOUS PENAL LAW",40.8347,-73.9425
"4881",11961,1138696,23,2008-02-21,"BURGLARY",40.79586,-73.94787
"4882",596368,2980533,1,2011-09-24,"OFFENSES AGAINST PUBLIC ADMINI",40.71385,-74.01056
"4883",540178,6341818,106,2018-08-26,"VEHICLE AND TRAFFIC LAWS",40.6807,-73.84458
"4884",575551,5681155,120,2017-04-06,"PETIT LARCENY",40.62969,-74.076
"4885",25354,5836384,17,2017-08-02,"PETIT LARCENY",40.75992,-73.96778
"4886",278253,2747399,77,2011-04-12,"BURGLARY",40.66858,-73.92698
"4887",803891,5850603,108,2017-08-12,"PETIT LARCENY",40.74163,-73.95421
"4888",330986,3764879,28,2013-04-24,"PETIT LARCENY",40.80542,-73.95465
"4889",178805,5763400,77,2017-06-09,"ASSAULT 3 & RELATED OFFENSES",40.67104,-73.93091
"4890",357607,705228,46,2007-05-06,"HARRASSMENT 2",40.847280191,-73.907334484
"4891",500809,546970,33,2007-01-12,"PETIT LARCENY",40.832074193,-73.940076927
"4892",237001,1563355,25,2008-12-08,"DANGEROUS DRUGS",40.80033,-73.9446
"4893",16051,5620715,77,2017-02-15,"ROBBERY",40.67059,-73.94626
"4894",210128,5214169,44,2016-04-12,"VEHICLE AND TRAFFIC LAWS",40.82681,-73.92092
"4895",993009,6683007,121,2019-05-25,"INTOXICATED & IMPAIRED DRIVING",40.62465,-74.14167
"4896",549491,3505206,79,2012-10-03,"GRAND LARCENY",40.69097,-73.95494
"4897",941485,203813,13,2006-05-26,"HARRASSMENT 2",40.737394661,-73.979725417
"4898",664260,5187478,26,2016-03-22,"DANGEROUS WEAPONS",40.81077,-73.95259
"4899",824509,3104631,6,2011-12-24,"GRAND LARCENY",40.73307,-74.00351
"4900",932745,4462311,120,2014-09-11,"ADMINISTRATIVE CODE",40.61549,-74.08166
"4901",239210,3378539,44,2012-07-07,"OFF. AGNST PUB ORD SENSBLTY &",40.83202,-73.91796
"4902",717143,6461607,121,2018-11-26,"GRAND LARCENY",40.60222,-74.13901
"4903",570975,4420651,48,2014-08-13,"PETIT LARCENY",40.84984,-73.89718
"4904",95657,5218630,77,2016-04-15,"CRIMINAL MISCHIEF & RELATED OF",40.66881,-73.93112
"4905",611056,5760232,19,2017-06-06,"CRIMINAL MISCHIEF & RELATED OF",40.76474,-73.96636
"4906",663329,1658727,41,2009-02-19,"PETIT LARCENY",40.82204,-73.89173
"4907",648387,3805712,105,2013-05-24,"GRAND LARCENY OF MOTOR VEHICLE",40.71715,-73.74322
"4908",467120,6176081,24,2018-04-25,"BURGLARY",40.79884,-73.96887
"4909",3138,3732435,115,2013-03-31,"POSSESSION OF STOLEN PROPERTY",40.74776,-73.88279
"4910",734344,1885749,90,2009-07-29,"CRIMINAL MISCHIEF & RELATED OF",40.71854,-73.92968
"4911",984348,4610998,62,2015-01-03,"CRIMINAL MISCHIEF & RELATED OF",40.60165,-73.98871
"4912",963003,667795,81,2007-04-11,"ASSAULT 3 & RELATED OFFENSES",40.680878859,-73.928650201
"4913",776658,4036607,50,2013-11-02,"GRAND LARCENY",40.88511,-73.90065
"4914",244434,580491,46,2007-02-05,"CRIMINAL TRESPASS",40.848146229,-73.909165822
"4915",347151,1054647,67,2007-12-24,"ASSAULT 3 & RELATED OFFENSES",40.63888,-73.94394
"4916",277193,4468578,14,2014-09-15,"GRAND LARCENY",40.75041,-73.98524
"4917",217762,1053530,61,2007-12-23,"CRIMINAL MISCHIEF & RELATED OF",40.60759,-73.95296
"4918",179346,4377536,73,2014-07-15,"GRAND LARCENY",40.66396,-73.92097
"4919",689086,2869234,22,2011-07-06,"GRAND LARCENY",40.78348,-73.96476
"4920",602610,2876992,107,2011-07-12,"ASSAULT 3 & RELATED OFFENSES",40.71016,-73.79839
"4921",35235,2267662,72,2010-05-01,"CRIMINAL MISCHIEF & RELATED OF",40.65965,-73.98606
"4922",213193,2903842,115,2011-07-30,"FORGERY",40.747,-73.89004
"4923",713347,811712,69,2007-07-15,"HARRASSMENT 2",40.647536632,-73.89468211
"4924",309149,4012708,77,2013-10-16,"DANGEROUS DRUGS",40.67044,-73.92818
"4925",628914,5304791,46,2016-06-17,"CRIMINAL MISCHIEF & RELATED OF",40.84935,-73.91687
"4926",481515,5996510,79,2017-11-30,"HARRASSMENT 2",40.68162,-73.95797
"4927",993968,6498322,79,2018-12-22,"HARRASSMENT 2",40.68044,-73.95036
"4928",622631,5579635,49,2017-01-12,"PETIT LARCENY",40.86122,-73.8602
"4929",937525,4599923,40,2014-12-24,"ROBBERY",40.82304,-73.91721
"4930",780267,5411940,104,2016-09-03,"CRIMINAL MISCHIEF & RELATED OF",40.71944,-73.87917
"4931",929739,182064,41,2006-05-10,"FORGERY",40.819441517,-73.889713255
"4932",724003,1306771,44,2008-06-16,"PETIT LARCENY",40.82573,-73.92319
"4933",629324,2915513,44,2011-08-07,"CRIMINAL MISCHIEF & RELATED OF",40.83599,-73.91628
"4934",227586,1600857,44,2009-01-06,"DANGEROUS DRUGS",40.83085,-73.93151
"4935",957569,1846095,79,2009-07-02,"GRAND LARCENY",40.68909,-73.95505
"4936",84216,4927833,52,2015-09-02,"OFFENSES AGAINST PUBLIC ADMINI",40.8693,-73.88377
"4937",857014,2218105,6,2010-03-26,"GRAND LARCENY",40.73076,-74.00077
"4938",626055,4746181,18,2015-04-27,"FRAUDULENT ACCOSTING",40.76193,-73.99009
"4939",577313,4087631,19,2013-12-10,"PETIT LARCENY",40.7645,-73.95997
"4940",96285,53062,14,2006-02-07,"OFFENSES INVOLVING FRAUD",40.75078295,-73.976538026
"4941",702651,6400601,34,2018-10-09,"PETIT LARCENY",40.86414,-73.91918
"4942",560357,289525,102,2006-07-22,"BURGLARY",40.690042272,-73.841907267
"4943",6560,5199494,72,2016-04-01,"GRAND LARCENY",40.66429,-73.99745
"4944",99849,5703655,109,2017-04-25,"PETIT LARCENY",40.75787,-73.8293
"4945",135436,1542043,103,2008-11-22,"DANGEROUS DRUGS",40.7013,-73.80688
"4946",500276,4984544,7,2015-10-14,"OFF. AGNST PUB ORD SENSBLTY &",40.71651,-73.97589
"4947",342260,6928989,108,2019-11-30,"PETIT LARCENY",40.7412,-73.90155
"4948",257404,3044536,1,2011-11-09,"GRAND LARCENY",40.7277,-74.00726
"4949",183883,3447603,77,2012-08-24,"GRAND LARCENY",40.67408,-73.92923
"4950",810850,3913608,30,2013-08-08,"OFF. AGNST PUB ORD SENSBLTY &",40.82266,-73.94542
"4951",192207,1981417,75,2009-10-02,"PETIT LARCENY",40.66066,-73.88579
"4952",851017,1727688,105,2009-04-10,"DANGEROUS WEAPONS",40.71295,-73.74523
"4953",769194,7197762,33,2020-08-04,"CRIMINAL MISCHIEF & RELATED OF",40.84104,-73.94463
"4954",218829,2903841,24,2011-07-30,"HARRASSMENT 2",40.78998,-73.97056
"4955",601111,2880279,14,2011-07-14,"GRAND LARCENY",40.75646,-73.98294
"4956",402679,6569514,69,2019-02-20,"HARRASSMENT 2",40.64972,-73.89528
"4957",311996,1842447,114,2009-06-29,"GRAND LARCENY",40.76491,-73.94738
"4958",836445,1820999,109,2009-06-15,"BURGLARY",40.76017,-73.81943
"4959",965204,4515410,41,2014-10-18,"MISCELLANEOUS PENAL LAW",40.82388,-73.89186
"4960",868273,3872709,24,2013-07-11,"HARRASSMENT 2",40.79644,-73.96492
"4961",157127,2888796,107,2011-07-20,"FELONY ASSAULT",40.70596,-73.81293
"4962",927065,6880188,71,2019-10-21,"MISCELLANEOUS PENAL LAW",40.66249,-73.93591
"4963",270998,3520352,122,2012-10-13,"INTOXICATED & IMPAIRED DRIVING",40.54938,-74.15266
"4964",995985,2861141,106,2011-07-01,"GRAND LARCENY",40.67445,-73.80239
"4965",73341,5530032,76,2016-12-03,"ASSAULT 3 & RELATED OFFENSES",40.6792,-74.01074
"4966",512599,2017702,30,2009-10-27,"POSSESSION OF STOLEN PROPERTY",40.82961,-73.94814
"4967",662302,7356761,75,2020-12-20,"OFFENSES AGAINST PUBLIC ADMINI",40.67183,-73.89636
"4968",577476,2215317,71,2010-03-24,"HARRASSMENT 2",40.65687,-73.94731
"4969",433134,1602714,69,2009-01-07,"ASSAULT 3 & RELATED OFFENSES",40.63582,-73.89973
"4970",630354,634883,102,2007-03-18,"CRIMINAL MISCHIEF & RELATED OF",40.692620549,-73.816633488
"4971",589648,359143,13,2006-09-06,"GRAND LARCENY",40.744793357,-73.993292546
"4972",49891,3843240,75,2013-06-20,"ROBBERY",40.66625,-73.9002
"4973",368289,205016,84,2006-05-26,"MISCELLANEOUS PENAL LAW",40.701016395,-73.984796409
"4974",691355,7289566,62,2020-10-20,"BURGLARY",40.60411,-73.98978
"4975",408046,2183840,105,2010-03-02,"FELONY ASSAULT",40.67471,-73.75064
"4976",439226,152129,67,2006-04-20,"PETIT LARCENY",NA,NA
"4977",170984,2149163,40,2010-02-01,"MISCELLANEOUS PENAL LAW",40.80845,-73.92632
"4978",349555,5592183,67,2017-01-22,"PETIT LARCENY",40.66616,-73.92493
"4979",57786,289916,50,2006-07-22,"CRIMINAL MISCHIEF & RELATED OF",40.87619228,-73.900054935
"4980",97849,6492852,75,2018-12-18,"CRIMINAL MISCHIEF & RELATED OF",40.66191,-73.89718
"4981",248425,328014,113,2006-08-16,"ASSAULT 3 & RELATED OFFENSES",40.701619053,-73.751413109
"4982",399572,6778731,72,2019-08-04,"PETIT LARCENY",40.65911,-73.98668
"4983",728567,1757975,17,2009-05-01,"HARRASSMENT 2",40.74961,-73.97951
"4984",609498,5791153,110,2017-06-30,"HARRASSMENT 2",40.74786,-73.87937
"4985",449309,6178088,43,2018-04-27,"CRIMINAL MISCHIEF & RELATED OF",40.82299,-73.85952
"4986",83482,1870503,75,2009-07-18,"MISCELLANEOUS PENAL LAW",40.66003,-73.89717
"4987",649209,2082723,88,2009-12-13,"ASSAULT 3 & RELATED OFFENSES",40.69425,-73.97517
"4988",537539,6473590,10,2018-12-04,"ASSAULT 3 & RELATED OFFENSES",40.74934,-74.00218
"4989",160105,1807998,33,2009-06-05,"GRAND LARCENY",40.84144,-73.93963
"4990",319264,1267210,81,2008-05-21,"SEX CRIMES",40.68962,-73.92439
"4991",583343,7286935,101,2020-10-18,"MISCELLANEOUS PENAL LAW",40.60408,-73.75473
"4992",436149,3947263,34,2013-09-01,"HARRASSMENT 2",40.85729,-73.93234
"4993",888145,6231508,120,2018-06-06,"HARRASSMENT 2",40.62809,-74.08129
"4994",339458,4667844,122,2015-02-24,"OTHER STATE LAWS (NON PENAL LA",40.57899,-74.10795
"4995",709956,5214494,71,2016-04-12,"POSSESSION OF STOLEN PROPERTY",40.66416,-73.94682
"4996",986959,1729824,9,2009-04-11,"HARRASSMENT 2",40.72081,-73.97814
"4997",628813,6378540,114,2018-09-22,"MISCELLANEOUS PENAL LAW",40.76956,-73.91536
"4998",132228,6005873,84,2017-12-07,"THEFT-FRAUD",40.69131,-73.99549
"4999",77549,3955838,42,2013-09-07,"INTOXICATED & IMPAIRED DRIVING",40.83821,-73.90118
"5000",971550,359366,20,2006-09-06,"GRAND LARCENY",40.77931023,-73.983269244
"5001",13926,3487284,44,2012-09-20,"DANGEROUS WEAPONS",40.83021,-73.91182
"5002",613302,3327430,73,2012-06-02,"CRIMINAL TRESPASS",40.66793,-73.90493
"5003",318489,843287,90,2007-08-04,"GRAND LARCENY OF MOTOR VEHICLE",40.711686455,-73.964958615
"5004",63925,6543542,67,2019-01-28,"BURGLARY",40.63888,-73.94394
"5005",604966,2589875,48,2010-12-09,"ASSAULT 3 & RELATED OFFENSES",40.85502,-73.88308
"5006",212574,2999251,18,2011-10-07,"PETIT LARCENY",40.76717,-73.99184
"5007",298217,4992150,75,2015-10-19,"MISCELLANEOUS PENAL LAW",40.68511,-73.87729
"5008",945716,2946686,67,2011-08-30,"MURDER & NON-NEGL. MANSLAUGHTER",40.65622,-73.91466
"5009",651289,5854182,34,2017-08-15,"CRIMINAL MISCHIEF & RELATED OF",40.86148,-73.925
"5010",662459,7208997,18,2020-08-14,"BURGLARY",40.76415,-73.98661
"5011",823096,4164816,52,2014-02-09,"MISCELLANEOUS PENAL LAW",40.8637,-73.90572
"5012",682276,7057580,61,2020-03-18,"ASSAULT 3 & RELATED OFFENSES",40.59064,-73.94975
"5013",752399,649644,28,2007-03-28,"GRAND LARCENY",40.808374136,-73.946885823
"5014",48558,2702631,69,2011-03-10,"OFF. AGNST PUB ORD SENSBLTY &",40.64021,-73.91222
"5015",11321,6265086,60,2018-07-01,"SEX CRIMES",40.57616,-73.97598
"5016",627893,3327175,61,2012-06-02,"FELONY ASSAULT",40.59712,-73.94125
"5017",956458,6935006,49,2019-12-05,"HARRASSMENT 2",40.85666,-73.86922
"5018",766731,7332265,88,2020-11-27,"ASSAULT 3 & RELATED OFFENSES",40.68891,-73.98093
"5019",835153,2967985,23,2011-09-15,"CRIMINAL TRESPASS",40.79714,-73.94597
"5020",433683,2352265,34,2010-06-27,"BURGLARY",40.8677,-73.91949
"5021",707343,6223916,13,2018-05-31,"MISCELLANEOUS PENAL LAW",40.73856,-73.99968
"5022",630474,1576105,25,2008-12-17,"BURGLARY",40.79816,-73.9384
"5023",444499,2672971,112,2011-02-15,"THEFT-FRAUD",40.72533,-73.85887
"5024",456030,1688480,107,2009-03-13,"CRIMINAL MISCHIEF & RELATED OF",40.71343,-73.79695
"5025",792879,5593388,43,2017-01-23,"PETIT LARCENY",40.82447,-73.88203
"5026",291884,4127564,42,2014-01-10,"CRIMINAL MISCHIEF & RELATED OF",40.83173,-73.90186
"5027",114678,4189495,41,2014-03-01,"HARRASSMENT 2",40.82141,-73.89894
"5028",441503,236463,52,2006-06-17,"OFFENSES AGAINST PUBLIC ADMINI",40.871217188,-73.8891718
"5029",578393,2555446,73,2010-11-14,"DANGEROUS DRUGS",40.67635,-73.91928
"5030",3851,5454632,14,2016-10-05,"BURGLARY",40.75226,-73.98388
"5031",561309,4749081,105,2015-04-29,"UNAUTHORIZED USE OF A VEHICLE",40.72942,-73.74546
"5032",870405,5087419,62,2016-01-01,"GRAND LARCENY",40.60271,-74.01404
"5033",148780,3023391,61,2011-10-25,"PETIT LARCENY",40.59698,-73.95363
"5034",853023,3676894,14,2013-02-15,"GRAND LARCENY",40.75226,-73.99156
"5035",972190,6304868,19,2018-07-30,"CRIMINAL MISCHIEF & RELATED OF",40.76512,-73.95951
"5036",353823,648864,48,2007-03-28,"DANGEROUS DRUGS",40.854124842,-73.890902857
"5037",49822,4114423,34,2013-12-31,"PETIT LARCENY",40.86406,-73.92632
"5038",344631,5166236,13,2016-03-06,"GRAND LARCENY",40.73802,-73.99426
"5039",752296,447676,44,2006-11-03,"OFF. AGNST PUB ORD SENSBLTY &",40.830591745,-73.913634432
"5040",372967,912405,23,2007-09-19,"OFF. AGNST PUB ORD SENSBLTY &",40.798500915,-73.945940189
"5041",928218,1867947,28,2009-07-17,"FRAUDS",40.80664,-73.95657
"5042",123613,2439524,78,2010-08-26,"GRAND LARCENY",40.66346,-73.96263
"5043",401113,6075830,7,2018-02-03,"PETIT LARCENY",40.72066,-73.98806
"5044",430083,1739464,19,2009-04-19,"BURGLARY",40.77738,-73.95056
"5045",722220,3717549,122,2013-03-19,"FORGERY",40.61828,-74.16595
"5046",644948,1655896,113,2009-02-17,"BURGLARY",40.68845,-73.79612
"5047",685442,4307805,18,2014-05-27,"OFFENSES INVOLVING FRAUD",40.75925,-73.98276
"5048",218711,5542411,40,2016-12-13,"OFF. AGNST PUB ORD SENSBLTY &",40.81736,-73.90933
"5049",287612,5175518,115,2016-03-13,"DANGEROUS WEAPONS",40.75657,-73.87593
"5050",830531,3010900,106,2011-10-16,"HARRASSMENT 2",40.6681,-73.85471
"5051",652085,6377233,105,2018-09-21,"HARRASSMENT 2",40.72574,-73.73729
"5052",128885,1797772,9,2009-05-29,"HARRASSMENT 2",40.72924,-73.9797
"5053",910990,6742715,1,2019-07-09,"PETIT LARCENY",40.71864,-74.00254
"5054",149217,4825861,103,2015-06-23,"FELONY ASSAULT",40.69913,-73.79038
"5055",641708,5337556,33,2016-07-11,"PETIT LARCENY",40.84227,-73.94251
"5056",974150,4956362,1,2015-09-22,"GRAND LARCENY",40.71166,-74.00583
"5057",988724,2363787,52,2010-07-05,"PETIT LARCENY",40.86503,-73.89276
"5058",728310,3423140,88,2012-08-07,"CRIMINAL MISCHIEF & RELATED OF",40.68845,-73.96382
"5059",691789,6520080,90,2019-01-07,"PETIT LARCENY",40.71361,-73.95907
"5060",657928,2330263,40,2010-06-12,"OFF. AGNST PUB ORD SENSBLTY &",40.82304,-73.91721
"5061",283933,951780,13,2007-10-13,"PETIT LARCENY",40.73032,-73.97433
"5062",470130,4974861,115,2015-10-06,"PETIT LARCENY",40.75838,-73.86763
"5063",332776,7192261,43,2020-07-31,"FELONY ASSAULT",40.82976,-73.87373
"5064",766352,6808553,115,2019-08-27,"PETIT LARCENY",40.76068,-73.87248
"5065",379994,3364025,72,2012-06-28,"ADMINISTRATIVE CODE",40.64354,-74.01375
"5066",787435,415271,110,2006-10-13,"PETIT LARCENY",40.746472747,-73.876260706
"5067",365459,1234689,7,2008-04-29,"ASSAULT 3 & RELATED OFFENSES",40.71736,-73.9801
"5068",498924,4974487,77,2015-10-06,"CRIMINAL MISCHIEF & RELATED OF",40.67499,-73.94585
"5069",408348,3844778,68,2013-06-21,"PETIT LARCENY",40.62215,-74.02416
"5070",832823,7084301,10,2020-04-20,"GRAND LARCENY",40.7459,-73.99991
"5071",62241,6308312,104,2018-08-01,"CRIMINAL MISCHIEF & RELATED OF",40.69698,-73.90366
"5072",599360,1315480,14,2008-06-22,"GRAND LARCENY",40.75604,-73.98695
"5073",925762,4068317,122,2013-11-25,"OFF. AGNST PUB ORD SENSBLTY &",40.55586,-74.14764
"5074",89243,2255616,43,2010-04-22,"DANGEROUS DRUGS",40.8231,-73.86969
"5075",204480,4714075,45,2015-04-02,"GRAND LARCENY",40.86922,-73.82493
"5076",826425,2685246,113,2011-02-25,"CRIMINAL MISCHIEF & RELATED OF",40.67965,-73.78341
"5077",311623,2493381,5,2010-10-02,"ROBBERY",40.70944,-73.9963
"5078",998642,1119192,6,2008-02-07,"GRAND LARCENY",40.73328,-73.99981
"5079",394132,843216,73,2007-08-04,"RAPE",40.670655072,-73.91339092
"5080",628304,6571790,104,2019-02-22,"BURGLARY",40.70567,-73.91251
"5081",10146,6273011,32,2018-07-06,"GRAND LARCENY",40.82356,-73.93959
"5082",886711,721046,6,2007-05-16,"PETIT LARCENY",40.733279314,-73.999813819
"5083",196395,635504,88,2007-03-19,"PETIT LARCENY",40.688725348,-73.961422531
"5084",464264,63425,102,2006-02-15,"GRAND LARCENY OF MOTOR VEHICLE",40.700109137,-73.824211715
"5085",561015,5872450,123,2017-08-28,"PETIT LARCENY",40.55088,-74.19956
"5086",883255,5925236,71,2017-10-06,"PETIT LARCENY",40.6688,-73.95575
"5087",912012,5185375,48,2016-03-20,"DANGEROUS WEAPONS",40.84416,-73.90061
"5088",224199,5682376,79,2017-04-07,"DANGEROUS DRUGS",40.68762,-73.95476
"5089",347010,737678,5,2007-05-28,"PETIT LARCENY",40.721570126,-73.996422688
"5090",469988,3929441,75,2013-08-19,"CRIMINAL TRESPASS",40.68511,-73.87729
"5091",659850,7088316,43,2020-04-25,"DANGEROUS DRUGS",40.81862,-73.84291
"5092",115726,1055497,43,2007-12-24,"GRAND LARCENY",40.8209,-73.84217
"5093",265167,6699074,75,2019-06-06,"PETIT LARCENY",40.65598,-73.87254
"5094",58958,3925378,68,2013-08-16,"DANGEROUS DRUGS",40.61851,-74.03958
"5095",954035,2889802,77,2011-07-20,"ASSAULT 3 & RELATED OFFENSES",40.66888,-73.93251
"5096",818090,716836,73,2007-05-14,"DANGEROUS DRUGS",40.669835356,-73.914693326
"5097",256443,4686816,34,2015-03-11,"CRIMINAL MISCHIEF & RELATED OF",40.86045,-73.92788
"5098",856620,5265805,83,2016-05-20,"HARRASSMENT 2",40.68887,-73.91097
"5099",933890,6534665,47,2019-01-20,"CRIMINAL MISCHIEF & RELATED OF",40.87048,-73.84625
"5100",474991,2043793,107,2009-11-15,"HARRASSMENT 2",40.71394,-73.79518
"5101",895980,4737925,30,2015-04-20,"DANGEROUS DRUGS",40.82961,-73.94621
"5102",636604,6430129,108,2018-11-01,"GRAND LARCENY",NA,NA
"5103",700350,3387088,23,2012-07-13,"ASSAULT 3 & RELATED OFFENSES",40.79709,-73.94275
"5104",302183,4468921,46,2014-09-16,"DANGEROUS DRUGS",40.84708,-73.90205
"5105",659756,5401501,67,2016-08-27,"ASSAULT 3 & RELATED OFFENSES",40.65425,-73.94848
"5106",10880,5637587,81,2017-03-01,"ASSAULT 3 & RELATED OFFENSES",40.67967,-73.93614
"5107",693654,283183,52,2006-07-18,"HARRASSMENT 2",40.87116005,-73.878751336
"5108",785801,6988167,1,2020-01-21,"GRAND LARCENY",40.72356,-74.00165
"5109",394194,7267528,9,2020-10-02,"GRAND LARCENY",40.727,-73.98575
"5110",742032,6664920,102,2019-05-11,"ASSAULT 3 & RELATED OFFENSES",40.68137,-73.8509
"5111",678692,3048151,69,2011-11-12,"ASSAULT 3 & RELATED OFFENSES",40.64495,-73.89869
"5112",861862,1596025,79,2009-01-02,"HARRASSMENT 2",40.68781,-73.94335
"5113",842823,3258135,46,2012-04-15,"ASSAULT 3 & RELATED OFFENSES",40.85569,-73.89624
"5114",447494,492070,63,2006-12-05,"PETIT LARCENY",40.610717129,-73.920985283
"5115",409702,1798713,45,2009-05-30,"CRIMINAL MISCHIEF & RELATED OF",40.83754,-73.84847
"5116",930778,5800937,75,2017-07-06,"MISCELLANEOUS PENAL LAW",40.66019,-73.89398
"5117",217214,2896278,102,2011-07-25,"VEHICLE AND TRAFFIC LAWS",40.70184,-73.8221
"5118",722264,4518767,67,2014-10-21,"HARRASSMENT 2",40.65794,-73.92079
"5119",6063,7204364,108,2020-08-10,"HARRASSMENT 2",40.73922,-73.90352
"5120",451404,2989081,40,2011-09-30,"HARRASSMENT 2",40.80919,-73.92519
"5121",812137,4941935,66,2015-09-12,"GRAND LARCENY",40.63075,-73.97717
"5122",532611,1332245,78,2008-07-03,"CRIMINAL MISCHIEF & RELATED OF",40.6658,-73.97753
"5123",126241,4774410,79,2015-05-17,"CRIMINAL MISCHIEF & RELATED OF",40.69024,-73.95154
"5124",258779,5624781,42,2017-02-18,"PETIT LARCENY",40.8303,-73.89184
"5125",237870,3457261,73,2012-08-30,"ROBBERY",40.65615,-73.90339
